Time [s],Value,Parity Error,Framing Error
0.865229760000000,0xFC,,
0.865316480000000,0x72,,
0.865403040000000,0x6F,,
0.865489760000000,0x74,,
0.865576480000000,0x6F,,
0.865663040000000,0x63,,
0.865749600000000,0x6F,,
0.865836160000000,0x6C,,
0.865922720000000,0x20,,
0.866009280000000,0x68,,
0.866096000000000,0x61,,
0.866182560000000,0x73,,
0.866269280000000,0x20,,
0.866355840000000,0x66,,
0.866442560000000,0x6F,,
0.866529280000000,0x75,,
0.866616000000000,0x6E,,
0.866702560000000,0x64,,
0.866789280000000,0x20,,
0.866875840000000,0x69,,
0.866962560000000,0x74,,
0.867049280000000,0x73,,
0.867135840000000,0x20,,
0.867222400000000,0x77,,
0.867308960000000,0x61,,
0.867395680000000,0x79,,
0.867482240000000,0x20,,
0.867568800000000,0x69,,
0.867655520000000,0x6E,,
0.867742080000000,0x74,,
0.867828800000000,0x6F,,
0.867915360000000,0x20,,
0.868002080000000,0x6D,,
0.868088640000000,0x61,,
0.868175360000000,0x6E,,
0.868262080000000,0x79,,
0.868348800000000,0x20,,
0.868435520000000,0x61,,
0.868522240000000,0x70,,
0.868608800000000,0x70,,
0.868695360000000,0x6C,,
0.868781920000000,0x69,,
0.868868640000000,0x63,,
0.868955200000000,0x61,,
0.869041760000000,0x74,,
0.869128320000000,0x69,,
0.869214880000000,0x6F,,
0.869301600000000,0x6E,,
0.869388160000000,0x73,,
0.869474880000000,0x2E,,
0.869561600000000,0x20,,
0.869648160000000,0x49,,
0.869734880000000,0x6E,,
0.869821600000000,0x20,,
0.869908320000000,0x66,,
0.869995040000000,0x61,,
0.870081760000000,0x63,,
0.870168480000000,0x74,,
0.870255040000000,0x20,,
0.870341760000000,0x6D,,
0.870428480000000,0x6F,,
0.870515040000000,0x73,,
0.870601760000000,0x74,,
0.870688480000000,0x20,,
0.870775040000000,0x63,,
0.870861760000000,0x6F,,
0.870948480000000,0x6D,,
0.871035040000000,0x6D,,
0.871121760000000,0x75,,
0.871208320000000,0x6E,,
0.871295040000000,0x69,,
0.871381760000000,0x63,,
0.871468320000000,0x61,,
0.871555040000000,0x74,,
0.871641760000000,0x69,,
0.871728480000000,0x6F,,
0.871815040000000,0x6E,,
0.871901600000000,0x20,,
0.871988320000000,0x70,,
0.872074880000000,0x61,,
0.872161600000000,0x63,,
0.872248160000000,0x6B,,
0.872334880000000,0x61,,
0.872421440000000,0x67,,
0.872508000000000,0x65,,
0.872594560000000,0x73,,
0.872681280000000,0x20,,
0.872768000000000,0x66,,
0.872854720000000,0x6F,,
0.872941600000000,0x75,,
0.873028320000000,0x6E,,
0.873115200000000,0x64,,
0.873202080000000,0x20,,
0.873288800000000,0x6F,,
0.873375680000000,0x6E,,
0.873462560000000,0x20,,
0.873549280000000,0x74,,
0.873636160000000,0x68,,
0.873723040000000,0x65,,
0.873809760000000,0x20,,
0.873896640000000,0x50,,
0.873983360000000,0x43,,
0.874070240000000,0x20,,
0.874157120000000,0x74,,
0.874243840000000,0x6F,,
0.874330560000000,0x64,,
0.874417440000000,0x61,,
0.874504160000000,0x79,,
0.874590880000000,0x20,,
0.874677440000000,0x68,,
0.874764160000000,0x61,,
0.874850720000000,0x76,,
0.874937440000000,0x65,,
0.875024000000000,0x20,,
0.875110560000000,0x61,,
0.875197120000000,0x20,,
0.875283680000000,0x58,,
0.875370400000000,0x6D,,
0.875456800000000,0x6F,,
0.875543200000000,0x64,,
0.875629760000000,0x65,,
0.875716160000000,0x6D,,
0.875802720000000,0x20,,
0.875889120000000,0x70,,
0.875975680000000,0x72,,
0.876062400000000,0x6F,,
0.876148960000000,0x74,,
0.876235680000000,0x6F,,
0.876322240000000,0x63,,
0.876408960000000,0x00,,
0.881035680000000,0x01,,
0.881122240000000,0x04,,
0.881208800000000,0xFB,,
0.881295360000000,0x6F,,
0.881381920000000,0x6C,,
0.881468640000000,0x20,,
0.881555200000000,0x61,,
0.881641760000000,0x76,,
0.881728320000000,0x61,,
0.881814880000000,0x69,,
0.881901440000000,0x6C,,
0.881988000000000,0x61,,
0.882074720000000,0x62,,
0.882161280000000,0x6C,,
0.882248000000000,0x65,,
0.882334720000000,0x20,,
0.882421280000000,0x74,,
0.882507840000000,0x6F,,
0.882594560000000,0x20,,
0.882681120000000,0x74,,
0.882767840000000,0x68,,
0.882854400000000,0x65,,
0.882940960000000,0x20,,
0.883027680000000,0x75,,
0.883114400000000,0x73,,
0.883201120000000,0x65,,
0.883287680000000,0x72,,
0.883374400000000,0x2E,,
0.883461120000000,0x0A,,
0.883547680000000,0x54,,
0.883634400000000,0x68,,
0.883721120000000,0x65,,
0.883807680000000,0x6F,,
0.883894400000000,0x72,,
0.883980960000000,0x79,,
0.884067680000000,0x20,,
0.884154400000000,0x6F,,
0.884241120000000,0x66,,
0.884327840000000,0x20,,
0.884414400000000,0x4F,,
0.884501280000000,0x70,,
0.884587840000000,0x65,,
0.884674400000000,0x72,,
0.884760800000000,0x61,,
0.884847360000000,0x74,,
0.884933920000000,0x69,,
0.885020480000000,0x6F,,
0.885107040000000,0x6E,,
0.885193600000000,0x0A,,
0.885280160000000,0x0A,,
0.885366880000000,0x58,,
0.885453600000000,0x6D,,
0.885540160000000,0x6F,,
0.885626880000000,0x64,,
0.885713440000000,0x65,,
0.885800160000000,0x6D,,
0.885886880000000,0x20,,
0.885973440000000,0x69,,
0.886060160000000,0x73,,
0.886146880000000,0x20,,
0.886233440000000,0x61,,
0.886320160000000,0x20,,
0.886407040000000,0x68,,
0.886493760000000,0x61,,
0.886580480000000,0x6C,,
0.886667200000000,0x66,,
0.886753920000000,0x2D,,
0.886840800000000,0x64,,
0.886927520000000,0x75,,
0.887014240000000,0x70,,
0.887100960000000,0x6C,,
0.887187680000000,0x65,,
0.887274400000000,0x78,,
0.887361120000000,0x20,,
0.887447680000000,0x63,,
0.887534400000000,0x6F,,
0.887620960000000,0x6D,,
0.887707520000000,0x6D,,
0.887794240000000,0x75,,
0.887880800000000,0x6E,,
0.887967360000000,0x69,,
0.888053920000000,0x63,,
0.888140640000000,0x61,,
0.888227200000000,0x74,,
0.888313760000000,0x69,,
0.888400480000000,0x6F,,
0.888487040000000,0x6E,,
0.888573760000000,0x20,,
0.888660320000000,0x70,,
0.888746880000000,0x72,,
0.888833280000000,0x6F,,
0.888919680000000,0x74,,
0.889006240000000,0x6F,,
0.889092800000000,0x63,,
0.889179200000000,0x6F,,
0.889265760000000,0x6C,,
0.889352320000000,0x2E,,
0.889438720000000,0x20,,
0.889525280000000,0x54,,
0.889611840000000,0x68,,
0.889698240000000,0x65,,
0.889784800000000,0x20,,
0.889871360000000,0x72,,
0.889957920000000,0x65,,
0.890044480000000,0x63,,
0.890131040000000,0x65,,
0.890217600000000,0x69,,
0.890304320000000,0x76,,
0.890390880000000,0x65,,
0.890477600000000,0x72,,
0.890564320000000,0x2C,,
0.890650880000000,0x20,,
0.890737600000000,0x61,,
0.890824320000000,0x66,,
0.890910880000000,0x74,,
0.890997600000000,0x65,,
0.891084160000000,0x72,,
0.891170880000000,0x20,,
0.891257600000000,0x72,,
0.891344320000000,0x65,,
0.891430880000000,0x63,,
0.891517600000000,0x65,,
0.891604160000000,0x69,,
0.891690720000000,0x76,,
0.891777440000000,0x69,,
0.891864000000000,0x6E,,
0.891950400000000,0x67,,
0.892036960000000,0x20,,
0.892123360000000,0x61,,
0.892209920000000,0x20,,
0.892296480000000,0x70,,
0.892383040000000,0x24,,
0.896963840000000,0x01,,
0.897050400000000,0x05,,
0.897136960000000,0xFA,,
0.897223680000000,0x61,,
0.897310240000000,0x63,,
0.897396960000000,0x6B,,
0.897483680000000,0x65,,
0.897570400000000,0x74,,
0.897656960000000,0x2C,,
0.897743680000000,0x20,,
0.897830240000000,0x77,,
0.897916960000000,0x69,,
0.898003520000000,0x6C,,
0.898090080000000,0x6C,,
0.898176640000000,0x20,,
0.898263360000000,0x65,,
0.898349920000000,0x69,,
0.898436640000000,0x74,,
0.898523200000000,0x68,,
0.898609920000000,0x65,,
0.898696640000000,0x72,,
0.898783200000000,0x20,,
0.898869920000000,0x61,,
0.898956480000000,0x63,,
0.899043040000000,0x6B,,
0.899129600000000,0x6E,,
0.899216160000000,0x6F,,
0.899302880000000,0x77,,
0.899389440000000,0x6C,,
0.899476000000000,0x65,,
0.899562560000000,0x64,,
0.899649120000000,0x67,,
0.899735840000000,0x65,,
0.899822400000000,0x20,,
0.899908960000000,0x28,,
0.899995680000000,0x41,,
0.900082240000000,0x43,,
0.900168960000000,0x4B,,
0.900255520000000,0x29,,
0.900342240000000,0x20,,
0.900428800000000,0x6F,,
0.900515360000000,0x72,,
0.900602080000000,0x20,,
0.900688640000000,0x6E,,
0.900775200000000,0x6F,,
0.900861760000000,0x74,,
0.900948320000000,0x20,,
0.901034880000000,0x61,,
0.901121600000000,0x63,,
0.901208320000000,0x6B,,
0.901294880000000,0x6E,,
0.901381600000000,0x6F,,
0.901468320000000,0x77,,
0.901555040000000,0x6C,,
0.901641600000000,0x65,,
0.901728320000000,0x64,,
0.901815040000000,0x67,,
0.901901600000000,0x65,,
0.901988320000000,0x20,,
0.902074880000000,0x28,,
0.902161600000000,0x4E,,
0.902248320000000,0x41,,
0.902335040000000,0x4B,,
0.902421600000000,0x29,,
0.902508320000000,0x20,,
0.902594880000000,0x74,,
0.902681600000000,0x68,,
0.902768160000000,0x65,,
0.902854720000000,0x20,,
0.902941120000000,0x70,,
0.903027520000000,0x61,,
0.903114080000000,0x63,,
0.903200480000000,0x6B,,
0.903287040000000,0x65,,
0.903373440000000,0x74,,
0.903459840000000,0x2E,,
0.903546240000000,0x20,,
0.903632800000000,0x54,,
0.903719200000000,0x68,,
0.903805760000000,0x65,,
0.903892320000000,0x20,,
0.903978720000000,0x43,,
0.904065280000000,0x52,,
0.904151840000000,0x43,,
0.904238400000000,0x20,,
0.904325120000000,0x65,,
0.904411520000000,0x78,,
0.904498080000000,0x74,,
0.904584480000000,0x65,,
0.904671040000000,0x6E,,
0.904757600000000,0x73,,
0.904844160000000,0x69,,
0.904930560000000,0x6F,,
0.905016960000000,0x6E,,
0.905103360000000,0x20,,
0.905189760000000,0x74,,
0.905276320000000,0x6F,,
0.905362880000000,0x20,,
0.905449440000000,0x74,,
0.905536000000000,0x68,,
0.905622560000000,0x65,,
0.905709280000000,0x20,,
0.905795840000000,0x6F,,
0.905882560000000,0x72,,
0.905969120000000,0x69,,
0.906055840000000,0x67,,
0.906142400000000,0x69,,
0.906229120000000,0x6E,,
0.906315680000000,0x61,,
0.906402240000000,0x6C,,
0.906488800000000,0x20,,
0.906575520000000,0x70,,
0.906662080000000,0x72,,
0.906748640000000,0x6F,,
0.906835360000000,0x74,,
0.906921920000000,0x6F,,
0.907008640000000,0x63,,
0.907095200000000,0x6F,,
0.907181760000000,0x6C,,
0.907268320000000,0x20,,
0.907354880000000,0x75,,
0.907441600000000,0x73,,
0.907528160000000,0x65,,
0.907614720000000,0x73,,
0.907701280000000,0x20,,
0.907787840000000,0x61,,
0.907874560000000,0x20,,
0.907960960000000,0x6D,,
0.908047520000000,0x6F,,
0.908133920000000,0x72,,
0.908220480000000,0x65,,
0.908307040000000,0xEE,,
0.912954720000000,0x01,,
0.913041280000000,0x06,,
0.913127840000000,0xF9,,
0.913214560000000,0x20,,
0.913301120000000,0x72,,
0.913387840000000,0x6F,,
0.913474560000000,0x62,,
0.913561120000000,0x75,,
0.913647840000000,0x73,,
0.913734560000000,0x74,,
0.913821120000000,0x20,,
0.913907840000000,0x31,,
0.913994400000000,0x36,,
0.914081120000000,0x2D,,
0.914167680000000,0x62,,
0.914254400000000,0x69,,
0.914340960000000,0x74,,
0.914427680000000,0x20,,
0.914514400000000,0x43,,
0.914600960000000,0x52,,
0.914687680000000,0x43,,
0.914774240000000,0x20,,
0.914860800000000,0x74,,
0.914947360000000,0x6F,,
0.915033920000000,0x20,,
0.915120480000000,0x76,,
0.915207200000000,0x61,,
0.915293920000000,0x6C,,
0.915380640000000,0x69,,
0.915467200000000,0x64,,
0.915553920000000,0x61,,
0.915640480000000,0x74,,
0.915727040000000,0x65,,
0.915813600000000,0x20,,
0.915900160000000,0x74,,
0.915986880000000,0x68,,
0.916073440000000,0x65,,
0.916160000000000,0x20,,
0.916246560000000,0x64,,
0.916333280000000,0x61,,
0.916419840000000,0x74,,
0.916506560000000,0x61,,
0.916593280000000,0x20,,
0.916680000000000,0x62,,
0.916766560000000,0x6C,,
0.916853120000000,0x6F,,
0.916939840000000,0x63,,
0.917026400000000,0x6B,,
0.917113120000000,0x20,,
0.917199680000000,0x61,,
0.917286240000000,0x6E,,
0.917372800000000,0x64,,
0.917459360000000,0x20,,
0.917545920000000,0x69,,
0.917632640000000,0x73,,
0.917719200000000,0x20,,
0.917805920000000,0x75,,
0.917892640000000,0x73,,
0.917979360000000,0x65,,
0.918065920000000,0x64,,
0.918152480000000,0x20,,
0.918239040000000,0x68,,
0.918325600000000,0x65,,
0.918412160000000,0x72,,
0.918498880000000,0x65,,
0.918585440000000,0x2E,,
0.918672000000000,0x20,,
0.918758560000000,0x58,,
0.918845120000000,0x6D,,
0.918931680000000,0x6F,,
0.919018240000000,0x64,,
0.919104960000000,0x65,,
0.919191520000000,0x6D,,
0.919278240000000,0x20,,
0.919364960000000,0x63,,
0.919451520000000,0x61,,
0.919538240000000,0x6E,,
0.919624960000000,0x20,,
0.919711520000000,0x62,,
0.919798240000000,0x65,,
0.919884800000000,0x20,,
0.919971520000000,0x63,,
0.920058240000000,0x6F,,
0.920144800000000,0x6E,,
0.920231520000000,0x73,,
0.920318080000000,0x69,,
0.920404800000000,0x64,,
0.920491360000000,0x65,,
0.920578080000000,0x72,,
0.920664640000000,0x65,,
0.920751360000000,0x64,,
0.920838240000000,0x20,,
0.920924960000000,0x74,,
0.921011520000000,0x6F,,
0.921098080000000,0x20,,
0.921184800000000,0x62,,
0.921271360000000,0x65,,
0.921357920000000,0x20,,
0.921444480000000,0x72,,
0.921531200000000,0x65,,
0.921617760000000,0x63,,
0.921704320000000,0x65,,
0.921790880000000,0x69,,
0.921877440000000,0x76,,
0.921964000000000,0x65,,
0.922050560000000,0x72,,
0.922137120000000,0x20,,
0.922223840000000,0x64,,
0.922310400000000,0x72,,
0.922396960000000,0x69,,
0.922483680000000,0x76,,
0.922570240000000,0x65,,
0.922656640000000,0x6E,,
0.922743200000000,0x2E,,
0.922829760000000,0x20,,
0.922916160000000,0x54,,
0.923002560000000,0x68,,
0.923089120000000,0x61,,
0.923175680000000,0x74,,
0.923262240000000,0x20,,
0.923348800000000,0x69,,
0.923435520000000,0x73,,
0.923522080000000,0x2C,,
0.923608800000000,0x20,,
0.923695360000000,0x74,,
0.923782080000000,0x68,,
0.923868640000000,0x65,,
0.923955360000000,0x20,,
0.924041920000000,0x72,,
0.924128640000000,0x65,,
0.924215200000000,0x63,,
0.924301760000000,0x3B,,
0.929521120000000,0x01,,
0.929607680000000,0x07,,
0.929694400000000,0xF8,,
0.929780960000000,0x65,,
0.929867680000000,0x69,,
0.929954400000000,0x76,,
0.930040960000000,0x65,,
0.930127680000000,0x72,,
0.930214400000000,0x20,,
0.930300960000000,0x73,,
0.930387680000000,0x65,,
0.930474240000000,0x6E,,
0.930560960000000,0x64,,
0.930647680000000,0x73,,
0.930734240000000,0x20,,
0.930820960000000,0x61,,
0.930907520000000,0x6E,,
0.930994080000000,0x20,,
0.931080800000000,0x69,,
0.931167360000000,0x6E,,
0.931253920000000,0x69,,
0.931340480000000,0x74,,
0.931427200000000,0x69,,
0.931513920000000,0x61,,
0.931600640000000,0x6C,,
0.931687200000000,0x20,,
0.931773920000000,0x63,,
0.931860480000000,0x68,,
0.931947200000000,0x61,,
0.932033920000000,0x72,,
0.932120480000000,0x61,,
0.932207040000000,0x63,,
0.932293760000000,0x74,,
0.932380320000000,0x65,,
0.932467040000000,0x72,,
0.932553600000000,0x20,,
0.932640320000000,0xE2,,
0.932727040000000,0x80,,
0.932813600000000,0x9C,,
0.932900320000000,0x43,,
0.932986880000000,0xE2,,
0.933073600000000,0x80,,
0.933160160000000,0x9D,,
0.933246880000000,0x20,,
0.933333440000000,0x74,,
0.933420000000000,0x6F,,
0.933506560000000,0x20,,
0.933593280000000,0x74,,
0.933679840000000,0x68,,
0.933766400000000,0x65,,
0.933852960000000,0x20,,
0.933939520000000,0x73,,
0.934026080000000,0x65,,
0.934112640000000,0x6E,,
0.934199200000000,0x64,,
0.934285760000000,0x65,,
0.934372320000000,0x72,,
0.934459040000000,0x20,,
0.934545600000000,0x69,,
0.934632320000000,0x6E,,
0.934718880000000,0x64,,
0.934805600000000,0x69,,
0.934892320000000,0x63,,
0.934979040000000,0x61,,
0.935065760000000,0x74,,
0.935152640000000,0x69,,
0.935239360000000,0x6E,,
0.935325920000000,0x67,,
0.935412480000000,0x20,,
0.935499040000000,0x74,,
0.935585760000000,0x68,,
0.935672320000000,0x61,,
0.935758880000000,0x74,,
0.935845440000000,0x20,,
0.935932160000000,0x69,,
0.936018880000000,0x74,,
0.936105600000000,0xE2,,
0.936192320000000,0x80,,
0.936279040000000,0x99,,
0.936365760000000,0x73,,
0.936452480000000,0x20,,
0.936539200000000,0x72,,
0.936625920000000,0x65,,
0.936712480000000,0x61,,
0.936799200000000,0x64,,
0.936885920000000,0x79,,
0.936972640000000,0x20,,
0.937059360000000,0x74,,
0.937146080000000,0x6F,,
0.937232960000000,0x20,,
0.937319680000000,0x72,,
0.937406560000000,0x65,,
0.937493440000000,0x63,,
0.937580160000000,0x65,,
0.937667040000000,0x69,,
0.937754080000000,0x76,,
0.937840960000000,0x65,,
0.937927680000000,0x20,,
0.938014560000000,0x64,,
0.938101280000000,0x61,,
0.938188160000000,0x74,,
0.938274880000000,0x61,,
0.938361760000000,0x20,,
0.938448480000000,0x69,,
0.938535360000000,0x6E,,
0.938622080000000,0x20,,
0.938708800000000,0x43,,
0.938795520000000,0x52,,
0.938882240000000,0x43,,
0.938968960000000,0x20,,
0.939055680000000,0x6D,,
0.939142400000000,0x6F,,
0.939229280000000,0x64,,
0.939316000000000,0x65,,
0.939402720000000,0x2E,,
0.939489440000000,0x20,,
0.939576000000000,0x54,,
0.939662560000000,0x68,,
0.939749120000000,0x65,,
0.939835680000000,0x20,,
0.939922240000000,0x73,,
0.940008800000000,0x65,,
0.940095200000000,0x6E,,
0.940181760000000,0x64,,
0.940268160000000,0x65,,
0.940354720000000,0x72,,
0.940441120000000,0x20,,
0.940527680000000,0x74,,
0.940614240000000,0x68,,
0.940700800000000,0x65,,
0.940787360000000,0x6E,,
0.940873920000000,0x81,,
0.944920000000000,0x01,,
0.945006560000000,0x08,,
0.945093120000000,0xF7,,
0.945179840000000,0x20,,
0.945266560000000,0x73,,
0.945353440000000,0x65,,
0.945440160000000,0x6E,,
0.945526880000000,0x64,,
0.945613600000000,0x73,,
0.945700160000000,0x20,,
0.945786720000000,0x61,,
0.945873440000000,0x20,,
0.945960000000000,0x31,,
0.946046560000000,0x33,,
0.946133120000000,0x33,,
0.946219680000000,0x2D,,
0.946306240000000,0x62,,
0.946392960000000,0x79,,
0.946479680000000,0x74,,
0.946566080000000,0x65,,
0.946652480000000,0x20,,
0.946739040000000,0x70,,
0.946825760000000,0x61,,
0.946912320000000,0x63,,
0.946998880000000,0x6B,,
0.947085440000000,0x65,,
0.947172000000000,0x74,,
0.947258560000000,0x2C,,
0.947345280000000,0x20,,
0.947431840000000,0x74,,
0.947518560000000,0x68,,
0.947605120000000,0x65,,
0.947691840000000,0x20,,
0.947778400000000,0x72,,
0.947865120000000,0x65,,
0.947951680000000,0x63,,
0.948038240000000,0x65,,
0.948124800000000,0x69,,
0.948211520000000,0x76,,
0.948298080000000,0x65,,
0.948384640000000,0x72,,
0.948471200000000,0x20,,
0.948557760000000,0x76,,
0.948644480000000,0x61,,
0.948731040000000,0x6C,,
0.948817600000000,0x69,,
0.948904160000000,0x64,,
0.948990880000000,0x61,,
0.949077440000000,0x74,,
0.949164000000000,0x65,,
0.949250560000000,0x73,,
0.949336960000000,0x20,,
0.949423520000000,0x69,,
0.949510080000000,0x74,,
0.949596640000000,0x20,,
0.949683200000000,0x61,,
0.949769760000000,0x6E,,
